class_id,latitude,longitude,class_name,tree_presence,tree_cover,vegetation_height,shrub_presence,herb_presence,graminoid_proxy_ndvi_std,builtup_presence,building_presence,bareSoil_presence,bare_soil_temporal_length,waterbody_presence,artificiality,construction_use,vegetation_artificiality,elev,timber_extraction_rotation,agricultural_activity_type,residential,oilpalm_presence,rubber_presence,mangrove_presence,coffee_presence,other_species_presence
20,-3.590138195,104.5886165,Settlement,0,12.0,0,0,0.0,0,0.9887,1,0,0,0,0,13,1,22,0,0,1,0,0,,,
6,-3.662201727,104.5554497,Secondary Swamp Forest,1,37.0,11,0,0.0,0,0.0,0,0,0,33,0,11,0,19,0,0,0,0,0,,,
8,-3.702784006,104.5647024,Rubber monoculture,0,35.0,4,0,0.0,0,0.30303832,0,0,0,0,0,11,1,23,0,0,1,0,0,,,0.0
2,-3.747905649,104.5116168,Secondary Dryland Forest,1,46.0,15,0,0.0,0,0.0,0,0,0,0,0,11,0,49,6,0,0,0,1,,,
13,-3.399725662,104.6583123,Other Cropland,0,8.0,0,0,0.961788605,1,0.531008415,0,0,0,0,0,11,1,27,0,1,1,0,0,,,
9,-3.085323364,104.6974498,Oil palm monoculture,1,17.0,8,0,0.0,0,0.0,0,0,0,0,0,11,0,6,0,1,0,0,0,,,
13,-3.309571556,104.6153934,Other Cropland,0,15.0,0,0,0.93593312,1,0.0,0,1,0,0,0,11,1,18,0,1,0,0,0,,,
6,-3.662389009,104.5557975,Secondary Swamp Forest,1,44.0,12,0,0.0,0,0.0,0,0,0,31,0,11,0,19,0,0,0,0,0,,,
9,-3.100444176,104.6274553,Oil palm monoculture,1,33.0,10,0,0.0,0,0.0,0,0,0,0,0,12,0,6,0,1,0,1,0,,,
20,-3.468654446,104.6398962,Settlement,0,11.0,0,0,0.0,0,0.9735,1,0,0,0,0,13,1,19,0,0,1,0,0,,,
16,-3.067094559,104.7151747,Mixed/home Garden,0,20.0,0,0,0.474432399,0,0.0,0,0,0,0,0,21,0,3,0,1,0,0,0,,,
23,-3.543059006,104.4192955,Waterbody,0,19.0,0,0,0.0,1,0.0,0,0,0,14,0,11,0,13,0,0,0,0,0,,,
6,-3.539134997,104.5494612,Secondary Swamp Forest,1,38.0,10,0,0.0,0,0.0,0,0,0,31,0,12,0,18,0,0,0,0,0,,,
15,-3.738434518,104.5412698,Rubber agroforestry,0,30.0,0,0,0.799522173,0,0.0,0,0,0,0,0,13,0,19,0,1,0,0,1,,,1.0
23,-3.488778369,104.5206063,Waterbody,0,30.0,0,0,0.0,1,0.0,0,0,0,36,0,11,0,22,0,0,0,0,0,,,
9,-3.138698804,104.6253863,Oil palm monoculture,1,37.0,11,0,0.0,0,0.0,0,0,0,0,0,11,0,8,7,1,0,1,0,,,
23,-3.467307797,104.6459071,Waterbody,0,,0,0,0.0,1,0.0,0,0,0,80,0,11,0,20,0,0,0,0,0,,,
21,-3.089572888,104.6745568,Cleared Land,0,23.0,0,0,0.456781943,0,0.0,0,1,0,0,0,11,0,7,0,0,0,0,0,,,
17,-3.119016332,104.7524662,Paddy Field,0,7.0,0,0,0.932157578,1,0.0,0,0,0,25,0,12,1,4,0,1,0,0,0,,,
18,-3.102334835,104.7114781,Grass or Savanna,0,16.0,0,0,0.99178887,0,0.0,0,0,0,0,0,21,0,5,0,0,0,0,0,,,
9,-3.092845868,104.7356821,Oil palm monoculture,0,15.0,0,0,0.0,1,0.0,0,0,0,5,0,12,0,4,0,1,0,0,0,,,
8,-3.357462302,104.5433522,Rubber monoculture,0,12.0,0,0,0.661020896,1,0.0,0,0,0,0,0,11,0,33,0,0,0,0,1,,,0.0
6,-3.558398313,104.6150412,Secondary Swamp Forest,0,34.0,0,0,0.210740857,1,0.0,0,0,0,22,0,11,0,13,0,0,0,0,0,,,
23,-3.731304416,104.5621562,Waterbody,0,22.0,0,0,0.0,1,0.0,0,0,1,77,0,11,0,24,0,0,0,0,0,,,
9,-3.0947722,104.7343578,Oil palm monoculture,0,13.0,0,0,0.0,1,0.0,0,0,0,4,0,12,1,5,0,1,0,0,0,,,
